"run_id","module","object_id","version","set_role","period","from","to","status","net_profit","profit_factor","max_equity_dd","max_equity_dd_pct","total_trades","win_rate","report","set_file","config","metrics"
"v866_B_monthly_core_201412_20260620_051710_case0071","monthly_core","B","v8.66","v8.66 robust case0010","201412","2014.12.01","2014.12.31","completed","-304.38","0.70","1346.85","6.65","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201412\v866_B_monthly_core_201412_20260620_051710_case0071\v866_B_monthly_core_201412_20260620_051710_case0071.htm","E:\CODEXMACD\HCSJ\set\v8.66\201412\v866_B_monthly_core_201412_20260620_051710_case0071.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201412\v866_B_monthly_core_201412_20260620_051710_case0071\v866_B_monthly_core_201412_20260620_051710_case0071.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201412\v866_B_monthly_core_201412_20260620_051710_case0071\v866_B_monthly_core_201412_20260620_051710_case0071_metrics.csv"
"v866_C_monthly_core_201412_20260620_051710_case0072","monthly_core","C","v8.66","v8.66 aggressive case0005","201412","2014.12.01","2014.12.31","completed","-334.55","0.70","1479.27","7.30","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201412\v866_C_monthly_core_201412_20260620_051710_case0072\v866_C_monthly_core_201412_20260620_051710_case0072.htm","E:\CODEXMACD\HCSJ\set\v8.66\201412\v866_C_monthly_core_201412_20260620_051710_case0072.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201412\v866_C_monthly_core_201412_20260620_051710_case0072\v866_C_monthly_core_201412_20260620_051710_case0072.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201412\v866_C_monthly_core_201412_20260620_051710_case0072\v866_C_monthly_core_201412_20260620_051710_case0072_metrics.csv"
"v866_B_monthly_core_201501_20260620_051710_case0073","monthly_core","B","v8.66","v8.66 robust case0010","201501","2015.01.01","2015.01.31","completed","1519.23","16.04","1506.83","6.54","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201501\v866_B_monthly_core_201501_20260620_051710_case0073\v866_B_monthly_core_201501_20260620_051710_case0073.htm","E:\CODEXMACD\HCSJ\set\v8.66\201501\v866_B_monthly_core_201501_20260620_051710_case0073.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201501\v866_B_monthly_core_201501_20260620_051710_case0073\v866_B_monthly_core_201501_20260620_051710_case0073.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201501\v866_B_monthly_core_201501_20260620_051710_case0073\v866_B_monthly_core_201501_20260620_051710_case0073_metrics.csv"
"v866_C_monthly_core_201501_20260620_051710_case0074","monthly_core","C","v8.66","v8.66 aggressive case0005","201501","2015.01.01","2015.01.31","completed","1689.26","16.22","1674.26","7.17","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201501\v866_C_monthly_core_201501_20260620_051710_case0074\v866_C_monthly_core_201501_20260620_051710_case0074.htm","E:\CODEXMACD\HCSJ\set\v8.66\201501\v866_C_monthly_core_201501_20260620_051710_case0074.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201501\v866_C_monthly_core_201501_20260620_051710_case0074\v866_C_monthly_core_201501_20260620_051710_case0074.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201501\v866_C_monthly_core_201501_20260620_051710_case0074\v866_C_monthly_core_201501_20260620_051710_case0074_metrics.csv"
"v866_B_monthly_core_201502_20260620_051710_case0075","monthly_core","B","v8.66","v8.66 robust case0010","201502","2015.02.01","2015.02.28","completed","-2350.26","0.04","2497.82","12.40","5","40.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201502\v866_B_monthly_core_201502_20260620_051710_case0075\v866_B_monthly_core_201502_20260620_051710_case0075.htm","E:\CODEXMACD\HCSJ\set\v8.66\201502\v866_B_monthly_core_201502_20260620_051710_case0075.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201502\v866_B_monthly_core_201502_20260620_051710_case0075\v866_B_monthly_core_201502_20260620_051710_case0075.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201502\v866_B_monthly_core_201502_20260620_051710_case0075\v866_B_monthly_core_201502_20260620_051710_case0075_metrics.csv"
"v866_C_monthly_core_201502_20260620_051710_case0076","monthly_core","C","v8.66","v8.66 aggressive case0005","201502","2015.02.01","2015.02.28","completed","-2565.58","0.04","2726.16","13.52","5","40.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201502\v866_C_monthly_core_201502_20260620_051710_case0076\v866_C_monthly_core_201502_20260620_051710_case0076.htm","E:\CODEXMACD\HCSJ\set\v8.66\201502\v866_C_monthly_core_201502_20260620_051710_case0076.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201502\v866_C_monthly_core_201502_20260620_051710_case0076\v866_C_monthly_core_201502_20260620_051710_case0076.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201502\v866_C_monthly_core_201502_20260620_051710_case0076\v866_C_monthly_core_201502_20260620_051710_case0076_metrics.csv"
"v866_B_monthly_core_201503_20260620_051710_case0077","monthly_core","B","v8.66","v8.66 robust case0010","201503","2015.03.01","2015.03.31","completed","-952.45","0.06","1295.67","6.48","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201503\v866_B_monthly_core_201503_20260620_051710_case0077\v866_B_monthly_core_201503_20260620_051710_case0077.htm","E:\CODEXMACD\HCSJ\set\v8.66\201503\v866_B_monthly_core_201503_20260620_051710_case0077.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201503\v866_B_monthly_core_201503_20260620_051710_case0077\v866_B_monthly_core_201503_20260620_051710_case0077.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201503\v866_B_monthly_core_201503_20260620_051710_case0077\v866_B_monthly_core_201503_20260620_051710_case0077_metrics.csv"
"v866_C_monthly_core_201503_20260620_051710_case0078","monthly_core","C","v8.66","v8.66 aggressive case0005","201503","2015.03.01","2015.03.31","completed","-1042.84","0.06","1417.50","7.09","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201503\v866_C_monthly_core_201503_20260620_051710_case0078\v866_C_monthly_core_201503_20260620_051710_case0078.htm","E:\CODEXMACD\HCSJ\set\v8.66\201503\v866_C_monthly_core_201503_20260620_051710_case0078.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201503\v866_C_monthly_core_201503_20260620_051710_case0078\v866_C_monthly_core_201503_20260620_051710_case0078.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201503\v866_C_monthly_core_201503_20260620_051710_case0078\v866_C_monthly_core_201503_20260620_051710_case0078_metrics.csv"
"v866_B_monthly_core_201504_20260620_051710_case0079","monthly_core","B","v8.66","v8.66 robust case0010","201504","2015.04.01","2015.04.30","completed","-1887.46","0.20","5539.86","23.94","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201504\v866_B_monthly_core_201504_20260620_051710_case0079\v866_B_monthly_core_201504_20260620_051710_case0079.htm","E:\CODEXMACD\HCSJ\set\v8.66\201504\v866_B_monthly_core_201504_20260620_051710_case0079.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201504\v866_B_monthly_core_201504_20260620_051710_case0079\v866_B_monthly_core_201504_20260620_051710_case0079.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201504\v866_B_monthly_core_201504_20260620_051710_case0079\v866_B_monthly_core_201504_20260620_051710_case0079_metrics.csv"
"v866_C_monthly_core_201504_20260620_051710_case0080","monthly_core","C","v8.66","v8.66 aggressive case0005","201504","2015.04.01","2015.04.30","completed","-2056.57","0.20","6050.25","25.82","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201504\v866_C_monthly_core_201504_20260620_051710_case0080\v866_C_monthly_core_201504_20260620_051710_case0080.htm","E:\CODEXMACD\HCSJ\set\v8.66\201504\v866_C_monthly_core_201504_20260620_051710_case0080.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201504\v866_C_monthly_core_201504_20260620_051710_case0080\v866_C_monthly_core_201504_20260620_051710_case0080.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201504\v866_C_monthly_core_201504_20260620_051710_case0080\v866_C_monthly_core_201504_20260620_051710_case0080_metrics.csv"
"v866_B_monthly_core_201505_20260620_051710_case0081","monthly_core","B","v8.66","v8.66 robust case0010","201505","2015.05.01","2015.05.31","completed","-1452.03","0.26","3240.35","15.36","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201505\v866_B_monthly_core_201505_20260620_051710_case0081\v866_B_monthly_core_201505_20260620_051710_case0081.htm","E:\CODEXMACD\HCSJ\set\v8.66\201505\v866_B_monthly_core_201505_20260620_051710_case0081.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201505\v866_B_monthly_core_201505_20260620_051710_case0081\v866_B_monthly_core_201505_20260620_051710_case0081.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201505\v866_B_monthly_core_201505_20260620_051710_case0081\v866_B_monthly_core_201505_20260620_051710_case0081_metrics.csv"
"v866_C_monthly_core_201505_20260620_051710_case0082","monthly_core","C","v8.66","v8.66 aggressive case0005","201505","2015.05.01","2015.05.31","completed","-1593.82","0.26","3544.57","16.72","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201505\v866_C_monthly_core_201505_20260620_051710_case0082\v866_C_monthly_core_201505_20260620_051710_case0082.htm","E:\CODEXMACD\HCSJ\set\v8.66\201505\v866_C_monthly_core_201505_20260620_051710_case0082.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201505\v866_C_monthly_core_201505_20260620_051710_case0082\v866_C_monthly_core_201505_20260620_051710_case0082.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201505\v866_C_monthly_core_201505_20260620_051710_case0082\v866_C_monthly_core_201505_20260620_051710_case0082_metrics.csv"
"v866_B_monthly_core_201506_20260620_051710_case0083","monthly_core","B","v8.66","v8.66 robust case0010","201506","2015.06.01","2015.06.30","completed","120.56","0.00","391.82","1.93","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201506\v866_B_monthly_core_201506_20260620_051710_case0083\v866_B_monthly_core_201506_20260620_051710_case0083.htm","E:\CODEXMACD\HCSJ\set\v8.66\201506\v866_B_monthly_core_201506_20260620_051710_case0083.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201506\v866_B_monthly_core_201506_20260620_051710_case0083\v866_B_monthly_core_201506_20260620_051710_case0083.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201506\v866_B_monthly_core_201506_20260620_051710_case0083\v866_B_monthly_core_201506_20260620_051710_case0083_metrics.csv"
"v866_C_monthly_core_201506_20260620_051710_case0084","monthly_core","C","v8.66","v8.66 aggressive case0005","201506","2015.06.01","2015.06.30","completed","132.88","0.00","431.86","2.12","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201506\v866_C_monthly_core_201506_20260620_051710_case0084\v866_C_monthly_core_201506_20260620_051710_case0084.htm","E:\CODEXMACD\HCSJ\set\v8.66\201506\v866_C_monthly_core_201506_20260620_051710_case0084.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201506\v866_C_monthly_core_201506_20260620_051710_case0084\v866_C_monthly_core_201506_20260620_051710_case0084.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201506\v866_C_monthly_core_201506_20260620_051710_case0084\v866_C_monthly_core_201506_20260620_051710_case0084_metrics.csv"
"v866_B_monthly_core_201507_20260620_051710_case0085","monthly_core","B","v8.66","v8.66 robust case0010","201507","2015.07.01","2015.07.31","completed","273.44","1.26","1782.64","8.08","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201507\v866_B_monthly_core_201507_20260620_051710_case0085\v866_B_monthly_core_201507_20260620_051710_case0085.htm","E:\CODEXMACD\HCSJ\set\v8.66\201507\v866_B_monthly_core_201507_20260620_051710_case0085.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201507\v866_B_monthly_core_201507_20260620_051710_case0085\v866_B_monthly_core_201507_20260620_051710_case0085.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201507\v866_B_monthly_core_201507_20260620_051710_case0085\v866_B_monthly_core_201507_20260620_051710_case0085_metrics.csv"
"v866_C_monthly_core_201507_20260620_051710_case0086","monthly_core","C","v8.66","v8.66 aggressive case0005","201507","2015.07.01","2015.07.31","completed","291.96","1.25","1979.04","8.89","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201507\v866_C_monthly_core_201507_20260620_051710_case0086\v866_C_monthly_core_201507_20260620_051710_case0086.htm","E:\CODEXMACD\HCSJ\set\v8.66\201507\v866_C_monthly_core_201507_20260620_051710_case0086.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201507\v866_C_monthly_core_201507_20260620_051710_case0086\v866_C_monthly_core_201507_20260620_051710_case0086.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201507\v866_C_monthly_core_201507_20260620_051710_case0086\v866_C_monthly_core_201507_20260620_051710_case0086_metrics.csv"
"v866_B_monthly_core_201508_20260620_051710_case0087","monthly_core","B","v8.66","v8.66 robust case0010","201508","2015.08.01","2015.08.31","completed","-454.95","0.54","1574.86","7.77","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201508\v866_B_monthly_core_201508_20260620_051710_case0087\v866_B_monthly_core_201508_20260620_051710_case0087.htm","E:\CODEXMACD\HCSJ\set\v8.66\201508\v866_B_monthly_core_201508_20260620_051710_case0087.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201508\v866_B_monthly_core_201508_20260620_051710_case0087\v866_B_monthly_core_201508_20260620_051710_case0087.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201508\v866_B_monthly_core_201508_20260620_051710_case0087\v866_B_monthly_core_201508_20260620_051710_case0087_metrics.csv"
"v866_C_monthly_core_201508_20260620_051710_case0088","monthly_core","C","v8.66","v8.66 aggressive case0005","201508","2015.08.01","2015.08.31","completed","-505.57","0.54","1737.39","8.56","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201508\v866_C_monthly_core_201508_20260620_051710_case0088\v866_C_monthly_core_201508_20260620_051710_case0088.htm","E:\CODEXMACD\HCSJ\set\v8.66\201508\v866_C_monthly_core_201508_20260620_051710_case0088.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201508\v866_C_monthly_core_201508_20260620_051710_case0088\v866_C_monthly_core_201508_20260620_051710_case0088.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201508\v866_C_monthly_core_201508_20260620_051710_case0088\v866_C_monthly_core_201508_20260620_051710_case0088_metrics.csv"
"v866_B_monthly_core_201509_20260620_051710_case0089","monthly_core","B","v8.66","v8.66 robust case0010","201509","2015.09.01","2015.09.30","completed","816.48","2.42","1384.14","6.92","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201509\v866_B_monthly_core_201509_20260620_051710_case0089\v866_B_monthly_core_201509_20260620_051710_case0089.htm","E:\CODEXMACD\HCSJ\set\v8.66\201509\v866_B_monthly_core_201509_20260620_051710_case0089.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201509\v866_B_monthly_core_201509_20260620_051710_case0089\v866_B_monthly_core_201509_20260620_051710_case0089.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201509\v866_B_monthly_core_201509_20260620_051710_case0089\v866_B_monthly_core_201509_20260620_051710_case0089_metrics.csv"
"v866_C_monthly_core_201509_20260620_051710_case0090","monthly_core","C","v8.66","v8.66 aggressive case0005","201509","2015.09.01","2015.09.30","completed","894.14","2.41","1524.56","7.62","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201509\v866_C_monthly_core_201509_20260620_051710_case0090\v866_C_monthly_core_201509_20260620_051710_case0090.htm","E:\CODEXMACD\HCSJ\set\v8.66\201509\v866_C_monthly_core_201509_20260620_051710_case0090.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201509\v866_C_monthly_core_201509_20260620_051710_case0090\v866_C_monthly_core_201509_20260620_051710_case0090.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201509\v866_C_monthly_core_201509_20260620_051710_case0090\v866_C_monthly_core_201509_20260620_051710_case0090_metrics.csv"
"v866_B_monthly_core_201510_20260620_051710_case0091","monthly_core","B","v8.66","v8.66 robust case0010","201510","2015.10.01","2015.10.31","completed","-1933.74","0.00","2167.74","10.71","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201510\v866_B_monthly_core_201510_20260620_051710_case0091\v866_B_monthly_core_201510_20260620_051710_case0091.htm","E:\CODEXMACD\HCSJ\set\v8.66\201510\v866_B_monthly_core_201510_20260620_051710_case0091.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201510\v866_B_monthly_core_201510_20260620_051710_case0091\v866_B_monthly_core_201510_20260620_051710_case0091.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201510\v866_B_monthly_core_201510_20260620_051710_case0091\v866_B_monthly_core_201510_20260620_051710_case0091_metrics.csv"
"v866_C_monthly_core_201510_20260620_051710_case0092","monthly_core","C","v8.66","v8.66 aggressive case0005","201510","2015.10.01","2015.10.31","completed","-2127.35","0.00","2387.35","11.78","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201510\v866_C_monthly_core_201510_20260620_051710_case0092\v866_C_monthly_core_201510_20260620_051710_case0092.htm","E:\CODEXMACD\HCSJ\set\v8.66\201510\v866_C_monthly_core_201510_20260620_051710_case0092.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201510\v866_C_monthly_core_201510_20260620_051710_case0092\v866_C_monthly_core_201510_20260620_051710_case0092.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201510\v866_C_monthly_core_201510_20260620_051710_case0092\v866_C_monthly_core_201510_20260620_051710_case0092_metrics.csv"
"v866_B_monthly_core_201511_20260620_051710_case0093","monthly_core","B","v8.66","v8.66 robust case0010","201511","2015.11.01","2015.11.30","completed","3508.94","3.77","3585.34","13.23","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201511\v866_B_monthly_core_201511_20260620_051710_case0093\v866_B_monthly_core_201511_20260620_051710_case0093.htm","E:\CODEXMACD\HCSJ\set\v8.66\201511\v866_B_monthly_core_201511_20260620_051710_case0093.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201511\v866_B_monthly_core_201511_20260620_051710_case0093\v866_B_monthly_core_201511_20260620_051710_case0093.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201511\v866_B_monthly_core_201511_20260620_051710_case0093\v866_B_monthly_core_201511_20260620_051710_case0093_metrics.csv"
"v866_C_monthly_core_201511_20260620_051710_case0094","monthly_core","C","v8.66","v8.66 aggressive case0005","201511","2015.11.01","2015.11.30","completed","3820.26","3.70","3952.20","14.23","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201511\v866_C_monthly_core_201511_20260620_051710_case0094\v866_C_monthly_core_201511_20260620_051710_case0094.htm","E:\CODEXMACD\HCSJ\set\v8.66\201511\v866_C_monthly_core_201511_20260620_051710_case0094.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201511\v866_C_monthly_core_201511_20260620_051710_case0094\v866_C_monthly_core_201511_20260620_051710_case0094.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201511\v866_C_monthly_core_201511_20260620_051710_case0094\v866_C_monthly_core_201511_20260620_051710_case0094_metrics.csv"
"v866_B_monthly_core_201512_20260620_051710_case0095","monthly_core","B","v8.66","v8.66 robust case0010","201512","2015.12.01","2015.12.31","completed","936.14","0.00","3282.44","14.72","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201512\v866_B_monthly_core_201512_20260620_051710_case0095\v866_B_monthly_core_201512_20260620_051710_case0095.htm","E:\CODEXMACD\HCSJ\set\v8.66\201512\v866_B_monthly_core_201512_20260620_051710_case0095.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201512\v866_B_monthly_core_201512_20260620_051710_case0095\v866_B_monthly_core_201512_20260620_051710_case0095.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201512\v866_B_monthly_core_201512_20260620_051710_case0095\v866_B_monthly_core_201512_20260620_051710_case0095_metrics.csv"
"v866_C_monthly_core_201512_20260620_051710_case0096","monthly_core","C","v8.66","v8.66 aggressive case0005","201512","2015.12.01","2015.12.31","completed","1033.66","0.00","3624.36","16.07","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201512\v866_C_monthly_core_201512_20260620_051710_case0096\v866_C_monthly_core_201512_20260620_051710_case0096.htm","E:\CODEXMACD\HCSJ\set\v8.66\201512\v866_C_monthly_core_201512_20260620_051710_case0096.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201512\v866_C_monthly_core_201512_20260620_051710_case0096\v866_C_monthly_core_201512_20260620_051710_case0096.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201512\v866_C_monthly_core_201512_20260620_051710_case0096\v866_C_monthly_core_201512_20260620_051710_case0096_metrics.csv"
"v866_B_monthly_core_201601_20260620_051710_case0097","monthly_core","B","v8.66","v8.66 robust case0010","201601","2016.01.01","2016.01.31","completed","1962.09","7.56","1916.00","8.76","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201601\v866_B_monthly_core_201601_20260620_051710_case0097\v866_B_monthly_core_201601_20260620_051710_case0097.htm","E:\CODEXMACD\HCSJ\set\v8.66\201601\v866_B_monthly_core_201601_20260620_051710_case0097.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201601\v866_B_monthly_core_201601_20260620_051710_case0097\v866_B_monthly_core_201601_20260620_051710_case0097.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201601\v866_B_monthly_core_201601_20260620_051710_case0097\v866_B_monthly_core_201601_20260620_051710_case0097_metrics.csv"
"v866_C_monthly_core_201601_20260620_051710_case0098","monthly_core","C","v8.66","v8.66 aggressive case0005","201601","2016.01.01","2016.01.31","completed","2160.68","7.58","2109.36","9.57","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201601\v866_C_monthly_core_201601_20260620_051710_case0098\v866_C_monthly_core_201601_20260620_051710_case0098.htm","E:\CODEXMACD\HCSJ\set\v8.66\201601\v866_C_monthly_core_201601_20260620_051710_case0098.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201601\v866_C_monthly_core_201601_20260620_051710_case0098\v866_C_monthly_core_201601_20260620_051710_case0098.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201601\v866_C_monthly_core_201601_20260620_051710_case0098\v866_C_monthly_core_201601_20260620_051710_case0098_metrics.csv"
"v866_B_monthly_core_201602_20260620_051710_case0099","monthly_core","B","v8.66","v8.66 robust case0010","201602","2016.02.01","2016.02.29","completed","11518.34","0.00","6418.23","17.30","2","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201602\v866_B_monthly_core_201602_20260620_051710_case0099\v866_B_monthly_core_201602_20260620_051710_case0099.htm","E:\CODEXMACD\HCSJ\set\v8.66\201602\v866_B_monthly_core_201602_20260620_051710_case0099.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201602\v866_B_monthly_core_201602_20260620_051710_case0099\v866_B_monthly_core_201602_20260620_051710_case0099.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201602\v866_B_monthly_core_201602_20260620_051710_case0099\v866_B_monthly_core_201602_20260620_051710_case0099_metrics.csv"
"v866_C_monthly_core_201602_20260620_051710_case0100","monthly_core","C","v8.66","v8.66 aggressive case0005","201602","2016.02.01","2016.02.29","completed","12713.67","0.00","7092.68","18.25","2","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201602\v866_C_monthly_core_201602_20260620_051710_case0100\v866_C_monthly_core_201602_20260620_051710_case0100.htm","E:\CODEXMACD\HCSJ\set\v8.66\201602\v866_C_monthly_core_201602_20260620_051710_case0100.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201602\v866_C_monthly_core_201602_20260620_051710_case0100\v866_C_monthly_core_201602_20260620_051710_case0100.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201602\v866_C_monthly_core_201602_20260620_051710_case0100\v866_C_monthly_core_201602_20260620_051710_case0100_metrics.csv"
"v866_B_monthly_core_201603_20260620_051710_case0101","monthly_core","B","v8.66","v8.66 robust case0010","201603","2016.03.01","2016.03.31","completed","-1173.67","0.00","3969.27","17.41","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201603\v866_B_monthly_core_201603_20260620_051710_case0101\v866_B_monthly_core_201603_20260620_051710_case0101.htm","E:\CODEXMACD\HCSJ\set\v8.66\201603\v866_B_monthly_core_201603_20260620_051710_case0101.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201603\v866_B_monthly_core_201603_20260620_051710_case0101\v866_B_monthly_core_201603_20260620_051710_case0101.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201603\v866_B_monthly_core_201603_20260620_051710_case0101\v866_B_monthly_core_201603_20260620_051710_case0101_metrics.csv"
"v866_C_monthly_core_201603_20260620_051710_case0102","monthly_core","C","v8.66","v8.66 aggressive case0005","201603","2016.03.01","2016.03.31","completed","-1298.10","0.00","4390.23","19.01","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201603\v866_C_monthly_core_201603_20260620_051710_case0102\v866_C_monthly_core_201603_20260620_051710_case0102.htm","E:\CODEXMACD\HCSJ\set\v8.66\201603\v866_C_monthly_core_201603_20260620_051710_case0102.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201603\v866_C_monthly_core_201603_20260620_051710_case0102\v866_C_monthly_core_201603_20260620_051710_case0102.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201603\v866_C_monthly_core_201603_20260620_051710_case0102\v866_C_monthly_core_201603_20260620_051710_case0102_metrics.csv"
"v866_B_monthly_core_201604_20260620_051710_case0103","monthly_core","B","v8.66","v8.66 robust case0010","201604","2016.04.01","2016.04.30","completed","-491.79","0.23","2034.06","9.60","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201604\v866_B_monthly_core_201604_20260620_051710_case0103\v866_B_monthly_core_201604_20260620_051710_case0103.htm","E:\CODEXMACD\HCSJ\set\v8.66\201604\v866_B_monthly_core_201604_20260620_051710_case0103.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201604\v866_B_monthly_core_201604_20260620_051710_case0103\v866_B_monthly_core_201604_20260620_051710_case0103.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201604\v866_B_monthly_core_201604_20260620_051710_case0103\v866_B_monthly_core_201604_20260620_051710_case0103_metrics.csv"
"v866_C_monthly_core_201604_20260620_051710_case0104","monthly_core","C","v8.66","v8.66 aggressive case0005","201604","2016.04.01","2016.04.30","completed","-535.69","0.23","2221.10","10.43","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201604\v866_C_monthly_core_201604_20260620_051710_case0104\v866_C_monthly_core_201604_20260620_051710_case0104.htm","E:\CODEXMACD\HCSJ\set\v8.66\201604\v866_C_monthly_core_201604_20260620_051710_case0104.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201604\v866_C_monthly_core_201604_20260620_051710_case0104\v866_C_monthly_core_201604_20260620_051710_case0104.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201604\v866_C_monthly_core_201604_20260620_051710_case0104\v866_C_monthly_core_201604_20260620_051710_case0104_metrics.csv"
