"run_id","module","object_id","version","set_role","period","from","to","status","net_profit","profit_factor","max_equity_dd","max_equity_dd_pct","total_trades","win_rate","report","set_file","config","metrics"
"v866_B_quarterly_2016Q3_20260620_051710_case0074","quarterly","B","v8.66","v8.66 robust case0010","2016Q3","2016.07.01","2016.09.30","completed","-3325.47","0.23","4315.95","20.59","9","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_B_quarterly_2016Q3_20260620_051710_case0074\v866_B_quarterly_2016Q3_20260620_051710_case0074.htm","E:\CODEXMACD\HCSJ\set\v8.66\2016Q3\v866_B_quarterly_2016Q3_20260620_051710_case0074.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_B_quarterly_2016Q3_20260620_051710_case0074\v866_B_quarterly_2016Q3_20260620_051710_case0074.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_B_quarterly_2016Q3_20260620_051710_case0074\v866_B_quarterly_2016Q3_20260620_051710_case0074_metrics.csv"
"v866_C_quarterly_2016Q3_20260620_051710_case0075","quarterly","C","v8.66","v8.66 aggressive case0005","2016Q3","2016.07.01","2016.09.30","completed","-3640.09","0.23","4726.57","22.45","9","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_C_quarterly_2016Q3_20260620_051710_case0075\v866_C_quarterly_2016Q3_20260620_051710_case0075.htm","E:\CODEXMACD\HCSJ\set\v8.66\2016Q3\v866_C_quarterly_2016Q3_20260620_051710_case0075.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_C_quarterly_2016Q3_20260620_051710_case0075\v866_C_quarterly_2016Q3_20260620_051710_case0075.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_C_quarterly_2016Q3_20260620_051710_case0075\v866_C_quarterly_2016Q3_20260620_051710_case0075_metrics.csv"
"v866_D_quarterly_2016Q3_20260620_051710_case0076","quarterly","D","v8.66","v8.66 conservative case0401","2016Q3","2016.07.01","2016.09.30","completed","-2874.78","0.23","3732.78","17.92","9","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_D_quarterly_2016Q3_20260620_051710_case0076\v866_D_quarterly_2016Q3_20260620_051710_case0076.htm","E:\CODEXMACD\HCSJ\set\v8.66\2016Q3\v866_D_quarterly_2016Q3_20260620_051710_case0076.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_D_quarterly_2016Q3_20260620_051710_case0076\v866_D_quarterly_2016Q3_20260620_051710_case0076.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q3\v866_D_quarterly_2016Q3_20260620_051710_case0076\v866_D_quarterly_2016Q3_20260620_051710_case0076_metrics.csv"
"v86_A_quarterly_2016Q4_20260620_051710_case0077","quarterly","A","v8.6","v8.6 robust case0502","2016Q4","2016.10.01","2016.12.31","completed","1960.20","1.39","8117.87","26.99","5","20.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2016Q4\v86_A_quarterly_2016Q4_20260620_051710_case0077\v86_A_quarterly_2016Q4_20260620_051710_case0077.htm","E:\CODEXMACD\HCSJ\set\v8.6\2016Q4\v86_A_quarterly_2016Q4_20260620_051710_case0077.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2016Q4\v86_A_quarterly_2016Q4_20260620_051710_case0077\v86_A_quarterly_2016Q4_20260620_051710_case0077.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2016Q4\v86_A_quarterly_2016Q4_20260620_051710_case0077\v86_A_quarterly_2016Q4_20260620_051710_case0077_metrics.csv"
"v866_B_quarterly_2016Q4_20260620_051710_case0078","quarterly","B","v8.66","v8.66 robust case0010","2016Q4","2016.10.01","2016.12.31","completed","2664.55","1.77","7261.84","24.99","5","20.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_B_quarterly_2016Q4_20260620_051710_case0078\v866_B_quarterly_2016Q4_20260620_051710_case0078.htm","E:\CODEXMACD\HCSJ\set\v8.66\2016Q4\v866_B_quarterly_2016Q4_20260620_051710_case0078.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_B_quarterly_2016Q4_20260620_051710_case0078\v866_B_quarterly_2016Q4_20260620_051710_case0078.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_B_quarterly_2016Q4_20260620_051710_case0078\v866_B_quarterly_2016Q4_20260620_051710_case0078_metrics.csv"
"v866_C_quarterly_2016Q4_20260620_051710_case0079","quarterly","C","v8.66","v8.66 aggressive case0005","2016Q4","2016.10.01","2016.12.31","completed","2829.87","1.72","8059.63","26.93","5","20.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_C_quarterly_2016Q4_20260620_051710_case0079\v866_C_quarterly_2016Q4_20260620_051710_case0079.htm","E:\CODEXMACD\HCSJ\set\v8.66\2016Q4\v866_C_quarterly_2016Q4_20260620_051710_case0079.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_C_quarterly_2016Q4_20260620_051710_case0079\v866_C_quarterly_2016Q4_20260620_051710_case0079.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_C_quarterly_2016Q4_20260620_051710_case0079\v866_C_quarterly_2016Q4_20260620_051710_case0079_metrics.csv"
"v866_D_quarterly_2016Q4_20260620_051710_case0080","quarterly","D","v8.66","v8.66 conservative case0401","2016Q4","2016.10.01","2016.12.31","completed","2346.72","1.81","6145.35","22.14","5","20.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_D_quarterly_2016Q4_20260620_051710_case0080\v866_D_quarterly_2016Q4_20260620_051710_case0080.htm","E:\CODEXMACD\HCSJ\set\v8.66\2016Q4\v866_D_quarterly_2016Q4_20260620_051710_case0080.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_D_quarterly_2016Q4_20260620_051710_case0080\v866_D_quarterly_2016Q4_20260620_051710_case0080.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2016Q4\v866_D_quarterly_2016Q4_20260620_051710_case0080\v866_D_quarterly_2016Q4_20260620_051710_case0080_metrics.csv"
"v86_A_quarterly_2017Q1_20260620_051710_case0081","quarterly","A","v8.6","v8.6 robust case0502","2017Q1","2017.01.01","2017.03.31","completed","-3009.25","0.40","4978.93","24.62","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q1\v86_A_quarterly_2017Q1_20260620_051710_case0081\v86_A_quarterly_2017Q1_20260620_051710_case0081.htm","E:\CODEXMACD\HCSJ\set\v8.6\2017Q1\v86_A_quarterly_2017Q1_20260620_051710_case0081.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q1\v86_A_quarterly_2017Q1_20260620_051710_case0081\v86_A_quarterly_2017Q1_20260620_051710_case0081.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q1\v86_A_quarterly_2017Q1_20260620_051710_case0081\v86_A_quarterly_2017Q1_20260620_051710_case0081_metrics.csv"
"v866_B_quarterly_2017Q1_20260620_051710_case0082","quarterly","B","v8.66","v8.66 robust case0010","2017Q1","2017.01.01","2017.03.31","completed","-3204.54","0.35","4907.50","24.30","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_B_quarterly_2017Q1_20260620_051710_case0082\v866_B_quarterly_2017Q1_20260620_051710_case0082.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q1\v866_B_quarterly_2017Q1_20260620_051710_case0082.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_B_quarterly_2017Q1_20260620_051710_case0082\v866_B_quarterly_2017Q1_20260620_051710_case0082.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_B_quarterly_2017Q1_20260620_051710_case0082\v866_B_quarterly_2017Q1_20260620_051710_case0082_metrics.csv"
"v866_C_quarterly_2017Q1_20260620_051710_case0083","quarterly","C","v8.66","v8.66 aggressive case0005","2017Q1","2017.01.01","2017.03.31","completed","-3547.15","0.34","5376.81","26.59","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_C_quarterly_2017Q1_20260620_051710_case0083\v866_C_quarterly_2017Q1_20260620_051710_case0083.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q1\v866_C_quarterly_2017Q1_20260620_051710_case0083.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_C_quarterly_2017Q1_20260620_051710_case0083\v866_C_quarterly_2017Q1_20260620_051710_case0083.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_C_quarterly_2017Q1_20260620_051710_case0083\v866_C_quarterly_2017Q1_20260620_051710_case0083_metrics.csv"
"v866_D_quarterly_2017Q1_20260620_051710_case0084","quarterly","D","v8.66","v8.66 conservative case0401","2017Q1","2017.01.01","2017.03.31","completed","-2787.23","0.35","4294.40","21.29","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_D_quarterly_2017Q1_20260620_051710_case0084\v866_D_quarterly_2017Q1_20260620_051710_case0084.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q1\v866_D_quarterly_2017Q1_20260620_051710_case0084.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_D_quarterly_2017Q1_20260620_051710_case0084\v866_D_quarterly_2017Q1_20260620_051710_case0084.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q1\v866_D_quarterly_2017Q1_20260620_051710_case0084\v866_D_quarterly_2017Q1_20260620_051710_case0084_metrics.csv"
"v86_A_quarterly_2017Q2_20260620_051710_case0085","quarterly","A","v8.6","v8.6 robust case0502","2017Q2","2017.04.01","2017.06.30","completed","-4625.72","0.43","9882.47","39.52","12","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q2\v86_A_quarterly_2017Q2_20260620_051710_case0085\v86_A_quarterly_2017Q2_20260620_051710_case0085.htm","E:\CODEXMACD\HCSJ\set\v8.6\2017Q2\v86_A_quarterly_2017Q2_20260620_051710_case0085.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q2\v86_A_quarterly_2017Q2_20260620_051710_case0085\v86_A_quarterly_2017Q2_20260620_051710_case0085.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q2\v86_A_quarterly_2017Q2_20260620_051710_case0085\v86_A_quarterly_2017Q2_20260620_051710_case0085_metrics.csv"
"v866_B_quarterly_2017Q2_20260620_051710_case0086","quarterly","B","v8.66","v8.66 robust case0010","2017Q2","2017.04.01","2017.06.30","completed","-4849.68","0.38","9600.13","39.14","12","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_B_quarterly_2017Q2_20260620_051710_case0086\v866_B_quarterly_2017Q2_20260620_051710_case0086.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q2\v866_B_quarterly_2017Q2_20260620_051710_case0086.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_B_quarterly_2017Q2_20260620_051710_case0086\v866_B_quarterly_2017Q2_20260620_051710_case0086.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_B_quarterly_2017Q2_20260620_051710_case0086\v866_B_quarterly_2017Q2_20260620_051710_case0086_metrics.csv"
"v866_C_quarterly_2017Q2_20260620_051710_case0087","quarterly","C","v8.66","v8.66 aggressive case0005","2017Q2","2017.04.01","2017.06.30","completed","-5274.38","0.38","10482.23","41.98","12","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_C_quarterly_2017Q2_20260620_051710_case0087\v866_C_quarterly_2017Q2_20260620_051710_case0087.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q2\v866_C_quarterly_2017Q2_20260620_051710_case0087.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_C_quarterly_2017Q2_20260620_051710_case0087\v866_C_quarterly_2017Q2_20260620_051710_case0087.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_C_quarterly_2017Q2_20260620_051710_case0087\v866_C_quarterly_2017Q2_20260620_051710_case0087_metrics.csv"
"v866_D_quarterly_2017Q2_20260620_051710_case0088","quarterly","D","v8.66","v8.66 conservative case0401","2017Q2","2017.04.01","2017.06.30","completed","-4184.42","0.38","8262.61","34.60","12","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_D_quarterly_2017Q2_20260620_051710_case0088\v866_D_quarterly_2017Q2_20260620_051710_case0088.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q2\v866_D_quarterly_2017Q2_20260620_051710_case0088.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_D_quarterly_2017Q2_20260620_051710_case0088\v866_D_quarterly_2017Q2_20260620_051710_case0088.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q2\v866_D_quarterly_2017Q2_20260620_051710_case0088\v866_D_quarterly_2017Q2_20260620_051710_case0088_metrics.csv"
"v86_A_quarterly_2017Q3_20260620_051710_case0089","quarterly","A","v8.6","v8.6 robust case0502","2017Q3","2017.07.01","2017.09.30","completed","2178.24","2.36","2345.09","10.22","8","62.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q3\v86_A_quarterly_2017Q3_20260620_051710_case0089\v86_A_quarterly_2017Q3_20260620_051710_case0089.htm","E:\CODEXMACD\HCSJ\set\v8.6\2017Q3\v86_A_quarterly_2017Q3_20260620_051710_case0089.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q3\v86_A_quarterly_2017Q3_20260620_051710_case0089\v86_A_quarterly_2017Q3_20260620_051710_case0089.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q3\v86_A_quarterly_2017Q3_20260620_051710_case0089\v86_A_quarterly_2017Q3_20260620_051710_case0089_metrics.csv"
"v866_B_quarterly_2017Q3_20260620_051710_case0090","quarterly","B","v8.66","v8.66 robust case0010","2017Q3","2017.07.01","2017.09.30","completed","1740.24","2.13","2200.28","10.57","8","62.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_B_quarterly_2017Q3_20260620_051710_case0090\v866_B_quarterly_2017Q3_20260620_051710_case0090.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q3\v866_B_quarterly_2017Q3_20260620_051710_case0090.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_B_quarterly_2017Q3_20260620_051710_case0090\v866_B_quarterly_2017Q3_20260620_051710_case0090.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_B_quarterly_2017Q3_20260620_051710_case0090\v866_B_quarterly_2017Q3_20260620_051710_case0090_metrics.csv"
"v866_C_quarterly_2017Q3_20260620_051710_case0091","quarterly","C","v8.66","v8.66 aggressive case0005","2017Q3","2017.07.01","2017.09.30","completed","1913.06","2.13","2415.76","11.56","8","62.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_C_quarterly_2017Q3_20260620_051710_case0091\v866_C_quarterly_2017Q3_20260620_051710_case0091.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q3\v866_C_quarterly_2017Q3_20260620_051710_case0091.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_C_quarterly_2017Q3_20260620_051710_case0091\v866_C_quarterly_2017Q3_20260620_051710_case0091.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_C_quarterly_2017Q3_20260620_051710_case0091\v866_C_quarterly_2017Q3_20260620_051710_case0091_metrics.csv"
"v866_D_quarterly_2017Q3_20260620_051710_case0092","quarterly","D","v8.66","v8.66 conservative case0401","2017Q3","2017.07.01","2017.09.30","completed","1504.12","2.14","1885.48","8.50","8","62.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_D_quarterly_2017Q3_20260620_051710_case0092\v866_D_quarterly_2017Q3_20260620_051710_case0092.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q3\v866_D_quarterly_2017Q3_20260620_051710_case0092.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_D_quarterly_2017Q3_20260620_051710_case0092\v866_D_quarterly_2017Q3_20260620_051710_case0092.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q3\v866_D_quarterly_2017Q3_20260620_051710_case0092\v866_D_quarterly_2017Q3_20260620_051710_case0092_metrics.csv"
"v86_A_quarterly_2017Q4_20260620_051710_case0093","quarterly","A","v8.6","v8.6 robust case0502","2017Q4","2017.10.01","2017.12.31","completed","4516.44","1.86","6527.49","28.56","11","36.36","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q4\v86_A_quarterly_2017Q4_20260620_051710_case0093\v86_A_quarterly_2017Q4_20260620_051710_case0093.htm","E:\CODEXMACD\HCSJ\set\v8.6\2017Q4\v86_A_quarterly_2017Q4_20260620_051710_case0093.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q4\v86_A_quarterly_2017Q4_20260620_051710_case0093\v86_A_quarterly_2017Q4_20260620_051710_case0093.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2017Q4\v86_A_quarterly_2017Q4_20260620_051710_case0093\v86_A_quarterly_2017Q4_20260620_051710_case0093_metrics.csv"
"v866_B_quarterly_2017Q4_20260620_051710_case0094","quarterly","B","v8.66","v8.66 robust case0010","2017Q4","2017.10.01","2017.12.31","completed","3277.44","1.64","6304.00","28.05","11","36.36","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_B_quarterly_2017Q4_20260620_051710_case0094\v866_B_quarterly_2017Q4_20260620_051710_case0094.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q4\v866_B_quarterly_2017Q4_20260620_051710_case0094.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_B_quarterly_2017Q4_20260620_051710_case0094\v866_B_quarterly_2017Q4_20260620_051710_case0094.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_B_quarterly_2017Q4_20260620_051710_case0094\v866_B_quarterly_2017Q4_20260620_051710_case0094_metrics.csv"
"v866_C_quarterly_2017Q4_20260620_051710_case0095","quarterly","C","v8.66","v8.66 aggressive case0005","2017Q4","2017.10.01","2017.12.31","completed","3504.15","1.62","6901.10","30.38","11","36.36","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_C_quarterly_2017Q4_20260620_051710_case0095\v866_C_quarterly_2017Q4_20260620_051710_case0095.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q4\v866_C_quarterly_2017Q4_20260620_051710_case0095.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_C_quarterly_2017Q4_20260620_051710_case0095\v866_C_quarterly_2017Q4_20260620_051710_case0095.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_C_quarterly_2017Q4_20260620_051710_case0095\v866_C_quarterly_2017Q4_20260620_051710_case0095_metrics.csv"
"v866_D_quarterly_2017Q4_20260620_051710_case0096","quarterly","D","v8.66","v8.66 conservative case0401","2017Q4","2017.10.01","2017.12.31","completed","2936.71","1.66","5472.35","24.70","11","36.36","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_D_quarterly_2017Q4_20260620_051710_case0096\v866_D_quarterly_2017Q4_20260620_051710_case0096.htm","E:\CODEXMACD\HCSJ\set\v8.66\2017Q4\v866_D_quarterly_2017Q4_20260620_051710_case0096.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_D_quarterly_2017Q4_20260620_051710_case0096\v866_D_quarterly_2017Q4_20260620_051710_case0096.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2017Q4\v866_D_quarterly_2017Q4_20260620_051710_case0096\v866_D_quarterly_2017Q4_20260620_051710_case0096_metrics.csv"
"v86_A_quarterly_2018Q1_20260620_051710_case0097","quarterly","A","v8.6","v8.6 robust case0502","2018Q1","2018.01.01","2018.03.31","completed","-1049.08","0.00","3301.07","14.83","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q1\v86_A_quarterly_2018Q1_20260620_051710_case0097\v86_A_quarterly_2018Q1_20260620_051710_case0097.htm","E:\CODEXMACD\HCSJ\set\v8.6\2018Q1\v86_A_quarterly_2018Q1_20260620_051710_case0097.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q1\v86_A_quarterly_2018Q1_20260620_051710_case0097\v86_A_quarterly_2018Q1_20260620_051710_case0097.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q1\v86_A_quarterly_2018Q1_20260620_051710_case0097\v86_A_quarterly_2018Q1_20260620_051710_case0097_metrics.csv"
"v866_B_quarterly_2018Q1_20260620_051710_case0098","quarterly","B","v8.66","v8.66 robust case0010","2018Q1","2018.01.01","2018.03.31","completed","-1048.57","0.00","3083.22","13.99","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_B_quarterly_2018Q1_20260620_051710_case0098\v866_B_quarterly_2018Q1_20260620_051710_case0098.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q1\v866_B_quarterly_2018Q1_20260620_051710_case0098.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_B_quarterly_2018Q1_20260620_051710_case0098\v866_B_quarterly_2018Q1_20260620_051710_case0098.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_B_quarterly_2018Q1_20260620_051710_case0098\v866_B_quarterly_2018Q1_20260620_051710_case0098_metrics.csv"
"v866_C_quarterly_2018Q1_20260620_051710_case0099","quarterly","C","v8.66","v8.66 aggressive case0005","2018Q1","2018.01.01","2018.03.31","completed","-1152.56","0.00","3389.18","15.24","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_C_quarterly_2018Q1_20260620_051710_case0099\v866_C_quarterly_2018Q1_20260620_051710_case0099.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q1\v866_C_quarterly_2018Q1_20260620_051710_case0099.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_C_quarterly_2018Q1_20260620_051710_case0099\v866_C_quarterly_2018Q1_20260620_051710_case0099.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_C_quarterly_2018Q1_20260620_051710_case0099\v866_C_quarterly_2018Q1_20260620_051710_case0099_metrics.csv"
"v866_D_quarterly_2018Q1_20260620_051710_case0100","quarterly","D","v8.66","v8.66 conservative case0401","2018Q1","2018.01.01","2018.03.31","completed","-896.50","0.00","2636.03","12.13","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_D_quarterly_2018Q1_20260620_051710_case0100\v866_D_quarterly_2018Q1_20260620_051710_case0100.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q1\v866_D_quarterly_2018Q1_20260620_051710_case0100.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_D_quarterly_2018Q1_20260620_051710_case0100\v866_D_quarterly_2018Q1_20260620_051710_case0100.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q1\v866_D_quarterly_2018Q1_20260620_051710_case0100\v866_D_quarterly_2018Q1_20260620_051710_case0100_metrics.csv"
"v86_A_quarterly_2018Q2_20260620_051710_case0101","quarterly","A","v8.6","v8.6 robust case0502","2018Q2","2018.04.01","2018.06.30","completed","7109.06","2.66","4366.35","20.10","7","42.86","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q2\v86_A_quarterly_2018Q2_20260620_051710_case0101\v86_A_quarterly_2018Q2_20260620_051710_case0101.htm","E:\CODEXMACD\HCSJ\set\v8.6\2018Q2\v86_A_quarterly_2018Q2_20260620_051710_case0101.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q2\v86_A_quarterly_2018Q2_20260620_051710_case0101\v86_A_quarterly_2018Q2_20260620_051710_case0101.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q2\v86_A_quarterly_2018Q2_20260620_051710_case0101\v86_A_quarterly_2018Q2_20260620_051710_case0101_metrics.csv"
"v866_B_quarterly_2018Q2_20260620_051710_case0102","quarterly","B","v8.66","v8.66 robust case0010","2018Q2","2018.04.01","2018.06.30","completed","5769.32","2.37","4202.44","19.50","7","42.86","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_B_quarterly_2018Q2_20260620_051710_case0102\v866_B_quarterly_2018Q2_20260620_051710_case0102.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q2\v866_B_quarterly_2018Q2_20260620_051710_case0102.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_B_quarterly_2018Q2_20260620_051710_case0102\v866_B_quarterly_2018Q2_20260620_051710_case0102.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_B_quarterly_2018Q2_20260620_051710_case0102\v866_B_quarterly_2018Q2_20260620_051710_case0102_metrics.csv"
"v866_C_quarterly_2018Q2_20260620_051710_case0103","quarterly","C","v8.66","v8.66 aggressive case0005","2018Q2","2018.04.01","2018.06.30","completed","6262.78","2.35","4619.77","21.28","7","42.86","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_C_quarterly_2018Q2_20260620_051710_case0103\v866_C_quarterly_2018Q2_20260620_051710_case0103.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q2\v866_C_quarterly_2018Q2_20260620_051710_case0103.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_C_quarterly_2018Q2_20260620_051710_case0103\v866_C_quarterly_2018Q2_20260620_051710_case0103.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_C_quarterly_2018Q2_20260620_051710_case0103\v866_C_quarterly_2018Q2_20260620_051710_case0103_metrics.csv"
"v866_D_quarterly_2018Q2_20260620_051710_case0104","quarterly","D","v8.66","v8.66 conservative case0401","2018Q2","2018.04.01","2018.06.30","completed","4991.76","2.38","3620.06","16.98","7","42.86","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_D_quarterly_2018Q2_20260620_051710_case0104\v866_D_quarterly_2018Q2_20260620_051710_case0104.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q2\v866_D_quarterly_2018Q2_20260620_051710_case0104.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_D_quarterly_2018Q2_20260620_051710_case0104\v866_D_quarterly_2018Q2_20260620_051710_case0104.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q2\v866_D_quarterly_2018Q2_20260620_051710_case0104\v866_D_quarterly_2018Q2_20260620_051710_case0104_metrics.csv"
