run_id,module,object_id,version,set_role,window,stage,case_id,status,source_file,ex5_file,set_file,config_file,report_file,start_date,end_date,symbol,timeframe,model,spread_mode,spread_level,slippage_level,deposit,leverage,net_profit,profit_retention_pct,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,trade_count_retention_pct,win_rate,avg_profit_per_trade,worst_period_flag,sensitivity_rating,decision,notes
"v866_WF866_walkforward_reverse_2020-2026_20260620_012138_case0118","walkforward_reverse",WF866,v8.66,"v866 cons risk struct",2020-2026,"train",118,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2020-2026\v866_WF866_walkforward_reverse_2020-2026_20260620_012138_case0118.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_reverse_2020-2026_20260620_012138_case0118\v866_WF866_walkforward_reverse_2020-2026_20260620_012138_case0118.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020-2026\v866_WF866_walkforward_reverse_2020-2026_20260620_012138_case0118\v866_WF866_walkforward_reverse_2020-2026_20260620_012138_case0118.htm",2020.01.01,2026.06.30,XAUUSD,H4,1,"current","current",0,20000,100,372842.80,,2.23,39835.62,22.74,91007.06,21.68,34980.14,42.95,203,,46.80,1836.66,,,"wf-train","Task 3 reverse walk-forward train v866 cons risk struct"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1004","walkforward_reverse",WF86,v8.6,"v86 risk060",2012-2019,validate,1004,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1004.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1004\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1004.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1004\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1004.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57730.67,,1.14,48347.82,64.40,61291.52,45.49,56814.95,68.24,250,,36.80,230.92,,,wf-validate,"Task 3 reverse walk-forward validate finalist v86 risk060"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2004","walkforward_reverse",WF86,v8.6,"v86 risk060",2012-2019,"sens1",2004,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2004.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2004\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2004.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2004\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2004.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55114.97,,1.18,35950.42,55.81,44396.75,38.53,41816.57,59.72,250,,36.80,220.46,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 1 v86 risk060"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4004","walkforward_reverse",WF86,v8.6,"v86 risk060",2012-2019,"sens2",4004,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4004.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4004\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4004.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4004\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4004.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,56761.52,,1.16,40055.76,58.88,50177.27,40.94,46754.34,62.80,250,,36.80,227.05,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 2 v86 risk060"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1008","walkforward_reverse",WF86,v8.6,"v86 atr145",2012-2019,validate,1008,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1008.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1008\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1008.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1008\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1008.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55636.23,,1.16,39905.90,57.06,46873.01,61.26,46873.01,61.26,253,,36.36,219.91,,,wf-validate,"Task 3 reverse walk-forward validate finalist v86 atr145"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2008","walkforward_reverse",WF86,v8.6,"v86 atr145",2012-2019,"sens1",2008,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2008.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2008\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2008.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2008\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2008.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,54183.31,,1.17,37465.95,55.52,43932.13,59.71,43932.13,59.71,253,,36.36,214.16,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 1 v86 atr145"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4008","walkforward_reverse",WF86,v8.6,"v86 atr145",2012-2019,"sens2",4008,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4008.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4008\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4008.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4008\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4008.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55743.89,,1.16,41923.73,58.54,49331.47,62.75,49331.47,62.75,253,,36.36,220.33,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 2 v86 atr145"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1011","walkforward_reverse",WF86,v8.6,"v86 risk055 atr135",2012-2019,validate,1011,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1011.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1011\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1011.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1011\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case1011.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,145517.32,,1.20,89755.32,36.95,114133.00,42.79,90046.33,64.80,255,,36.47,570.66,,,wf-validate,"Task 3 reverse walk-forward validate finalist v86 risk055 atr135"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2011","walkforward_reverse",WF86,v8.6,"v86 risk055 atr135",2012-2019,"sens1",2011,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2011.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2011\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2011.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2011\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case2011.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,128680.48,,1.22,67879.86,33.03,86373.22,38.64,69751.61,59.56,255,,36.47,504.63,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 1 v86 risk055 atr135"
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4011","walkforward_reverse",WF86,v8.6,"v86 risk055 atr135",2012-2019,"sens2",4011,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4011.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4011\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4011.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4011\v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4011.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,138458.26,,1.21,79958.27,35.29,101702.97,41.05,80880.10,62.64,255,,36.47,542.97,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 2 v86 risk055 atr135"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1117","walkforward_reverse",WF866,v8.66,"v866 aggr struct",2012-2019,validate,1117,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1117.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1117\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1117.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1117\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1117.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57734.92,,1.15,43346.73,61.03,54629.53,42.67,50718.87,64.92,250,,36.80,230.94,,,wf-validate,"Task 3 reverse walk-forward validate finalist v866 aggr struct"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2117","walkforward_reverse",WF866,v8.66,"v866 aggr struct",2012-2019,"sens1",2117,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2117.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2117\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2117.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2117\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2117.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57307.97,,1.15,42837.44,60.77,54181.70,42.58,50148.08,64.68,250,,36.80,229.23,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 1 v866 aggr struct"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4117","walkforward_reverse",WF866,v8.66,"v866 aggr struct",2012-2019,"sens2",4117,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4117.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4117\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4117.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4117\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4117.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57734.92,,1.15,43346.73,61.03,54629.53,42.67,50718.87,64.92,250,,36.80,230.94,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 2 v866 aggr struct"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1107","walkforward_reverse",WF866,v8.66,"v866 risk055",2012-2019,validate,1107,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1107.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1107\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1107.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1107\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1107.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57221.99,,1.15,42835.06,60.76,54104.12,42.60,50145.70,64.67,250,,36.80,228.89,,,wf-validate,"Task 3 reverse walk-forward validate finalist v866 risk055"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2107","walkforward_reverse",WF866,v8.66,"v866 risk055",2012-2019,"sens1",2107,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2107.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2107\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2107.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2107\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2107.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57221.99,,1.15,42835.06,60.76,54104.12,42.60,50145.70,64.67,250,,36.80,228.89,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 1 v866 risk055"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4107","walkforward_reverse",WF866,v8.66,"v866 risk055",2012-2019,"sens2",4107,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4107.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4107\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4107.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4107\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4107.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57790.63,,1.15,43386.99,61.05,54647.28,42.68,50759.13,64.94,250,,36.80,231.16,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 2 v866 risk055"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1115","walkforward_reverse",WF866,v8.66,"v866 neutral",2012-2019,validate,1115,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1115.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1115\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1115.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1115\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case1115.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55123.03,,1.17,37579.24,57.35,46716.72,39.74,43790.84,61.26,250,,36.80,220.49,,,wf-validate,"Task 3 reverse walk-forward validate finalist v866 neutral"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2115","walkforward_reverse",WF866,v8.66,"v866 neutral",2012-2019,"sens1",2115,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2115.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2115\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2115.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2115\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case2115.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55422.72,,1.17,37625.88,57.14,46799.86,39.66,43862.14,61.07,250,,36.80,221.69,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 1 v866 neutral"
"v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4115","walkforward_reverse",WF866,v8.66,"v866 neutral",2012-2019,"sens2",4115,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4115.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4115\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4115.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4115\v866_WF866_walkforward_reverse_2012-2019_20260620_012138_case4115.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55123.03,,1.17,37579.24,57.35,46716.72,39.74,43790.84,61.26,250,,36.80,220.49,,,"wf-sensitivity","Task 3 reverse walk-forward sensitivity 2 v866 neutral"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0001","walkforward_forward",WF86,v8.6,"v86 original",2012-2019,"train",1,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0001.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0001\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0001.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0001\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0001.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55573.93,,1.17,37834.23,57.39,47012.36,39.75,44094.39,61.32,250,,36.80,222.3,,,"wf-train","Task 4 forward walk-forward train v86 original"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0002","walkforward_forward",WF86,v8.6,"v86 risk040",2012-2019,"train",2,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0002.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0002\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0002.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0002\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0002.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,48747.43,,1.20,27585.36,49.07,32574.52,33.39,31906.61,52.91,250,,36.80,194.99,,,"wf-train","Task 4 forward walk-forward train v86 risk040"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0003","walkforward_forward",WF86,v8.6,"v86 risk050",2012-2019,"train",3,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0003.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0003\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0003.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0003\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0003.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55573.93,,1.17,37834.23,57.39,47012.36,39.75,44094.39,61.32,250,,36.80,222.3,,,"wf-train","Task 4 forward walk-forward train v86 risk050"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0004","walkforward_forward",WF86,v8.6,"v86 risk060",2012-2019,"train",4,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0004.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0004\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0004.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0004\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0004.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57730.67,,1.14,48347.82,64.40,61291.52,45.49,56814.95,68.24,250,,36.80,230.92,,,"wf-train","Task 4 forward walk-forward train v86 risk060"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0005","walkforward_forward",WF86,v8.6,"v86 atr130",2012-2019,"train",5,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0005.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0005\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0005.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0005\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0005.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,158624.46,,1.20,100399.51,36.53,136567.97,44.36,88283.08,60.73,259,,36.29,612.45,,,"wf-train","Task 4 forward walk-forward train v86 atr130"
