Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA12,EMA26,EMA_MA5,EMA_MA20,EMA_MA60,EMA_MA250,ADX,Plus_DI,Minus_DI,BB_Mid,BB_Upper,BB_Lower,BB_Width,RSI,OBV,OBV_MA20,Volume_MA20,Volume_Ratio,MACD,MACD_Signal,MACD_Hist,Year,Month,Daily_Return,Weekly_Return,Monthly_Return,Volatility_30d
2024-09-15 00:00:00+00:00,60000.7265625,60381.91796875,58696.30859375,59182.8359375,18120960867,0.0,0.0,58290.86509751702,58616.73055840692,59045.88828125,57841.9013671875,60844.53268229167,,19.365045217908186,21.09596955362349,23.68421664776306,57841.9013671875,61603.037958789384,54080.764775585616,0.13004885740963895,51.72760133675645,-501800207036.0,-522964741445.55,29468017541.4,0.6149365440529424,-325.86546088990144,-793.0560706144925,467.190609724591,2024,9,-0.013703582981947293,0.07916020303087556,0.004902535940599417,0.48730306064716344
2024-09-16 00:00:00+00:00,59185.2265625,59205.51171875,57501.33984375,58192.5078125,32032822113,0.0,0.0,58275.73320751439,58585.3066513027,59215.75546875,57776.3201171875,60748.17337239583,,18.95228826469441,19.945274398342047,26.217101542434907,57776.3201171875,61460.3710535443,54092.26918083069,0.12752805747698914,48.56328382277595,-533833029149.0,-525877119736.7,29114464537.15,1.1002373776143533,-309.5734437883075,-696.3595452492555,386.786101460948,2024,9,-0.016733367188517922,0.020571417375391032,-0.0216289015478619,0.48966169801224585
2024-09-17 00:00:00+00:00,58192.5078125,61316.08984375,57628.0703125,60308.5390625,38075570118,0.0,0.0,58588.472569819874,58712.95349657658,59652.0609375,57840.3658203125,60641.479752604166,,17.732646450754217,24.15022572819406,23.2601886584566,57840.3658203125,61658.12020347968,54022.61143714532,0.13201003586413876,54.91021163963226,-495757459031.0,-524871241287.05,29003764808.15,1.3127802673155327,-124.48092675670341,-581.9838215507451,457.5028947940417,2024,9,0.0363626062794542,0.046138553347422784,0.03119785437982303,0.5022520471660537
2024-09-18 00:00:00+00:00,60309.0,61664.06640625,59218.25390625,61649.6796875,40990702891,0.0,0.0,59059.42751100143,58930.488769978314,59867.73671875,57953.4408203125,60549.5802734375,,16.765542625916673,23.410523528770756,21.526238416049694,57953.4408203125,62085.26482882322,53821.616811801774,0.14259115421020985,58.41278385656586,-454766756140.0,-523427077221.95,29442050423.6,1.3922502781308632,128.93874102311383,-439.79930903597335,568.7380500590872,2024,9,0.02223798894564699,0.07510062090544234,0.036243089772745485,0.5045304708883198
2024-09-19 00:00:00+00:00,61651.15625,63872.44140625,61609.8671875,62940.45703125,42710252573,0.0,0.0,59656.50897565505,59227.52345599844,60454.80390625,58144.48984375,60462.67916666667,,16.818071819447145,28.53966789602598,20.038096916404932,58144.48984375,62820.80311330142,53468.17657419858,0.16085146785595478,61.51163069646091,-412056503567.0,-518232762707.95,29962925232.0,1.4254366769031626,428.9855196566132,-266.04234329745606,695.0278629540692,2024,9,0.020937291974474137,0.08280909632495925,0.06655614596278947,0.5077215556160958
2024-09-20 00:00:00+00:00,62941.42578125,64119.53125,62364.60546875,63192.9765625,35177164222,0.0,0.0,60200.58091209273,59521.260723146705,61256.83203125,58355.64375,60389.474609375,,16.963852474260932,27.750262228496624,18.94416057179105,58355.64375,63542.40324715759,53168.884252842414,0.1777637658965107,62.106515842545946,-376879339345.0,-510659416444.85,31101609905.1,1.131039979259456,679.3201889460252,-76.96983684875983,756.2900257947849,2024,9,0.004012038411551844,0.04328247449593392,0.032983716272342534,0.49262870747204834
2024-09-21 00:00:00+00:00,63184.33984375,63543.359375,62783.10546875,63394.83984375,14408616220,0.0,0.0,60692.00536311693,59808.19250985806,62297.2984375,58659.111328125,60347.2607421875,,17.09922022515945,27.061031680651897,18.473646309192628,58659.111328125,64283.815810625514,53034.406845624486,0.1917759868893092,62.60410915469516,-362470723125.0,-501136016870.9,30592418216.25,0.47098650777291184,883.8128532588671,115.18670117276558,768.6261520861016,2024,9,0.003194394254405042,0.05649049094833125,0.049897818378718206,0.48991315968387644
2024-09-22 00:00:00+00:00,63396.8046875,63993.421875,62440.7265625,63648.7109375,20183348802,0.0,0.0,61146.883143791245,60092.67535635005,62965.3328125,58885.9228515625,60318.53704427083,,17.419688300381097,27.16073477776129,17.51675346027613,58885.9228515625,64937.26230814677,52834.58339497823,0.20552754082969082,63.25756838885968,-342287374323.0,-491955272583.05,30249762930.15,0.6672233712576707,1054.2077874411916,302.9909184264508,751.2168690147408,2024,9,0.004004601863112578,0.0754589557809664,-0.006952945044704895,0.44052481825138645
2024-09-23 00:00:00+00:00,63643.1015625,64733.55859375,62628.078125,63329.80078125,31400285425,0.0,0.0,61482.71662647721,60332.46242486116,63301.35703125,59180.86171875,60277.74661458333,,18.031889702467254,27.722759424206632,16.28493588518944,59180.86171875,65502.593807026395,52859.1296304736,0.21364109628277045,61.79673750060134,-373687659748.0,-483011194513.8,30486429148.75,1.029975838488368,1150.2542016160514,472.443575064371,677.8106265516805,2024,9,-0.005010473135318549,0.08828100320581966,-0.01323161017812613,0.4408439268545984
2024-09-24 00:00:00+00:00,63326.83984375,64695.21484375,62737.41796875,64301.96875,29938335243,0.0,0.0,61916.44772240379,60626.499930427,63573.659375,59497.383203125,60217.578385416666,,18.600362432975828,25.898963427031674,15.213599499543577,59497.383203125,66187.35948768545,52807.40691856456,0.22488304272881252,64.4889457808288,-343749324505.0,-474351583698.0,30201961895.3,0.9912712077045225,1289.9477919767887,635.9444184468546,654.0033735299342,2024,9,0.01535087678718594,0.06621665438390845,-0.0004907893657487561,0.4441019339962921
2024-09-25 00:00:00+00:00,64302.58984375,64804.50390625,62945.375,63143.14453125,25078377700,0.0,0.0,62105.17030838013,60812.91804900649,63563.69296875,59846.516015625,60139.741861979164,,19.178598651939346,24.636952393455825,14.254593767487442,59846.516015625,66532.0668340872,53160.96519716279,0.22342322539600182,59.139070742048325,-368827702205.0,-465394377734.4,29904366747.5,0.8386192528921064,1292.252259373643,767.2059866322123,525.0462727414307,2024,9,-0.018021597802944433,0.024225021951781667,0.004174326006561646,0.4414273394665949
2024-09-26 00:00:00+00:00,63138.546875,65790.796875,62669.26953125,65181.01953125,36873129847,0.0,0.0,62578.377881129345,61136.48112176527,63920.92890625,60408.129296875,60088.494401041666,,20.159299464265587,25.34904098982198,12.796086147201056,60408.129296875,66891.69461885074,53924.563974899254,0.21465870231181447,64.68707421230329,-331954572358.0,-452125430600.15,29279938561.55,1.2593308476207417,1441.8967593640773,902.1441411785854,539.7526181854919,2024,9,0.032273891570151925,0.03559812886149771,0.09540323420287633,0.4095302147792005
2024-09-27 00:00:00+00:00,65180.6640625,66480.6953125,64852.9921875,65790.6640625,32058813449,0.0,0.0,63072.57575518637,61481.235413671544,64349.31953125,60990.678125,60071.340234375,,21.357544169805116,26.274686575609667,12.100804389187328,60990.678125,67190.25360791826,54791.102642081736,0.20329583711833055,66.16704205185218,-299895758909.0,-438206617119.75,29929804907.7,1.0711333918769472,1591.3403415148277,1039.983381245834,551.3569602689938,2024,9,0.00935309904070647,0.04110721857564026,0.11457413478011347,0.40799049307817503
2024-09-28 00:00:00+00:00,65792.1796875,66255.53125,65458.03515625,65887.6484375,15243637984,0.0,0.0,63505.6638601577,61807.63637839958,64860.8890625,61542.9822265625,60066.117447916666,,22.470199967806106,25.542396132391826,11.763548095607932,61542.9822265625,67394.35082400123,55691.61362912377,0.1901555103682716,66.40823310655139,-284652120925.0,-424439036116.7,29778572430.35,0.5118995552810265,1698.027481758123,1171.5922013482918,526.4352804098312,2024,9,0.0014741358273548943,0.039321947967595694,0.10944044394356145,0.40798674782479016
2024-09-29 00:00:00+00:00,65888.8984375,66069.34375,65450.015625,65635.3046875,14788214575,0.0,0.0,63833.30091051805,62091.16736425887,65127.55625,61973.770703125,60083.05169270833,,23.49547343382544,24.960590921672452,11.525092472919138,61973.770703125,67689.98769276866,56257.55371348136,0.18447213796385675,65.10767758710318,-299440335500.0,-413141770651.05,28787078350.45,0.5137101582512221,1742.1335462591815,1285.7004703304697,456.4330759287118,2024,9,-0.003829909793174213,0.031211845781931702,0.11021457739247054,0.40781793055209625
2024-09-30 00:00:00+00:00,65634.65625,65635.0546875,62873.6171875,63329.5,37112957475,0.0,0.0,63755.79307813066,62182.895707647105,65164.82734375,62257.81015625,60049.251692708334,,22.311512408762777,22.499502073754712,19.587101102587173,62257.81015625,67622.90574919494,56892.714563305075,0.17235092527282966,54.58766748084849,-336553292975.0,-405143034584.5,29199844698.85,1.2709984541959447,1572.8973704835516,1343.139850361086,229.75752012246562,2024,9,-0.035130555094979754,-4.749442541918114e-06,0.07392927032290175,0.42938053413534544
2024-10-01 00:00:00+00:00,63335.60546875,64110.98046875,60189.27734375,60837.0078125,50220923500,0.0,0.0,63306.74919111055,62083.20030800658,64296.025,62432.501953125,60039.6173828125,,21.727577974469437,19.551443427258768,25.98927541798589,62432.501953125,67331.04859716879,57533.95530908121,0.1569229645072264,45.94549618423557,-386774216475.0,-397802891559.35,29858437740.25,1.681967554260242,1223.5488831039766,1319.2216569096643,-95.67277380568771,2024,10,-0.039357521968434894,-0.05388576749448282,0.06125581545894221,0.44133813819101236
2024-10-02 00:00:00+00:00,60836.32421875,62357.6875,59996.94921875,60632.78515625,40762722398,0.0,0.0,62895.37010882431,61975.7621486172,63264.44921875,62557.790625,60038.82890625,,21.277154119073693,18.020731587334872,24.59237285065322,62557.790625,67108.5024415715,58007.07880842851,0.14548825241768987,45.31249990953774,-427536938873.0,-394192670051.55,30204788462.7,1.3495450381431418,919.6079602071113,1239.2989175691537,-319.69095736204235,2024,10,-0.0033568819965540397,-0.039756641732620834,0.025718844403826324,0.42911424612297583
2024-10-03 00:00:00+00:00,60632.484375,61469.0390625,59878.8046875,60759.40234375,36106447279,0.0,0.0,62566.75968342826,61885.66142233074,62238.8,62567.195703125,60082.8693359375,,20.918137781649094,17.05224384571157,23.66998246225492,62567.195703125,67101.36852454681,58033.02288170319,0.14493770323145053,45.81097444214976,-391430491594.0,-390401652597.6,30385584408.85,1.188275558342849,681.0982610975188,1127.6587862748268,-446.5605251773079,2024,10,0.0020882627636797935,-0.06783596235987266,0.05795437216737298,0.4156688812977819
2024-10-04 00:00:00+00:00,60754.625,62465.9921875,60459.94140625,62067.4765625,29585472513,0.0,0.0,62489.946895593144,61899.129210491425,61525.234375,62670.3134765625,60217.46966145833,,19.90542384372769,19.27350966651189,22.059407226839475,62670.3134765625,67050.33420447547,58290.29274864953,0.13977976125972347,50.800299190617935,-361845019081.0,-384309941243.2,31043437759.7,0.9530346716756769,590.8176851017197,1020.2905660402054,-429.4728809384857,2024,10,0.021528753876634443,-0.056591426048884896,0.07065428253654105,0.42046943156409855
2024-10-05 00:00:00+00:00,62067.609375,62371.0234375,61689.58203125,62089.94921875,13305410749,0.0,0.0,62428.40879146343,61913.26402591798,61277.32421875,62815.669140625,60318.396875,,18.965046615657812,18.80541122483444,21.523647299048353,62815.669140625,66890.71567430258,58740.622606947414,0.12974617923928525,50.88396738872864,-348539608332.0,-376646911308.0,30802660253.8,0.4319565465894643,515.1447655454467,919.2614059412537,-404.11664039580694,2024,10,0.0003620681473552878,-0.057639015943214855,0.10558065143247042,0.40261002920621347
2024-10-06 00:00:00+00:00,62084.98828125,62959.5703125,61833.1484375,62818.953125,14776233667,0.0,0.0,62488.49253508444,61980.35210733146,61673.71328125,63046.99140625,60448.255078125,,17.687425682957983,20.191425026553432,20.631642022504604,63046.99140625,66493.87284963233,59600.109962867675,0.10934324910674897,53.6383063011529,-333763374665.0,-366643428583.8,29939830831.5,0.4935309671641088,508.14042775298003,837.037210303599,-328.8967825506189,2024,10,0.011741093613744757,-0.04290909558368161,0.164418982395113,0.3723217644977394
2024-10-07 00:00:00+00:00,62819.109375,64443.70703125,62152.55078125,62236.66015625,34253562610,0.0,0.0,62449.74909218683,61999.337888732836,61994.48828125,63143.3974609375,60457.03046875,,17.25606712305793,23.902030122615905,18.91457785642927,63143.3974609375,66368.50760840329,59918.28731347171,0.10215193597908465,51.16996292613229,-368016937275.0,-360256402496.0,29748730456.1,1.15142939160203,450.41120345399395,759.712008933678,-309.3008054796841,2024,10,-0.009269383518558882,-0.017256410420893875,0.14955706303716654,0.3757361081985828
2024-10-08 00:00:00+00:00,62221.64453125,63174.3046875,61843.5625,62131.96875,28134475157,0.0,0.0,62400.85980877347,62009.16239697485,62269.0015625,63167.5119140625,60477.8947265625,,16.636569040009324,22.719336445901163,19.12757658126231,63167.5119140625,66352.55949907421,59982.46432905079,0.10084448440346588,50.71805776252823,-396151412432.0,-357325635310.6,29105919069.4,0.9666238365439107,391.69741179862467,686.1090895066674,-294.4116777080427,2024,10,-0.001682150134457161,0.021285743399660273,0.1329357059159264,0.3752245178130865
2024-10-09 00:00:00+00:00,62131.7265625,62508.8359375,60314.61328125,60582.1015625,27670982363,0.0,0.0,62121.05084780832,61903.45418701375,61971.9265625,63049.594140625,60471.83287760417,,15.825066155662096,20.88436149301471,23.210604036780545,63049.594140625,66438.1572363325,59661.0310449175,0.10748881549180761,44.45835483536377,-423822394795.0,-357913929872.0,28353955558.9,0.9759125955289993,217.59666079457384,592.4066037642486,-374.8099429696748,2024,10,-0.024944762232405493,-0.0008359106978079733,0.06247975183395549,0.3662080857848837
2024-10-10 00:00:00+00:00,60581.9296875,61236.72265625,58895.20703125,60274.5,30452813570,0.0,0.0,61836.96610199165,61782.79091390161,61608.83671875,62903.6703125,60497.7498046875,,15.837185463402445,19.110545261419805,26.387901995367198,62903.6703125,66510.56204924047,59296.77857575953,0.1146798499617509,43.315699689558876,-454275208365.0,-361783723323.0,28117738026.3,1.0830463510797306,54.17518809004105,484.76032062940715,-430.5851325393661,2024,10,-0.005077433013489285,-0.007980696403276588,0.045548096736226285,0.3656276273478375
2024-10-11 00:00:00+00:00,60275.4609375,63400.87109375,60046.125,62445.08984375,30327141594,0.0,0.0,61930.5236007237,61831.85009389038,61534.0640625,62856.1828125,60549.259375,,14.861735369354061,24.370769980609932,23.330461387901423,62856.1828125,66460.85435129832,59251.51127370169,0.11469584621614864,52.577941352745924,-423948066771.0,-364857590505.3,28913664295.0,1.0488861351013345,98.67350683332188,407.5429578701901,-308.8694510368682,2024,10,0.036011743668549645,0.006083915476566171,0.08897167355638191,0.3836762479964609
2024-10-12 00:00:00+00:00,62444.6171875,63448.78515625,62443.26953125,63193.0234375,16744110886,0.0,0.0,62124.75434484314,61932.67774897257,61725.33671875,62833.3984375,60592.3169921875,,13.981967133550153,23.663960925890844,22.48936790634607,62833.3984375,66422.70561328898,59244.091261711015,0.11424838589175618,55.288992616752104,-407203955885.0,-368103419583.4,28741702399.2,0.5825719942902915,192.07659587056696,364.4496854702655,-172.37308959969852,2024,10,0.011977460447594401,0.017765745223333074,0.08715417443549511,0.38313130829435166
2024-10-13 00:00:00+00:00,63192.9453125,63272.65234375,62035.63671875,62851.375,18177529690,0.0,0.0,62236.5421379442,62000.729397196825,61869.21796875,62809.4771484375,60660.885416666664,,13.043020211451857,22.58522200438149,22.966356720848157,62809.4771484375,66391.2236150834,59227.730681791596,0.11405114735093788,53.77664335238141,-425381485575.0,-370688110874.75,28080564612.45,0.6473349072881776,235.81274074737303,338.722296525687,-102.90955577831397,2024,10,-0.005406426515387475,0.0005161161303577355,0.03764281416019721,0.3571001835479055
2024-10-14 00:00:00+00:00,62848.3984375,66482.4921875,62442.15234375,66046.125,43706958056,0.0,0.0,62822.6318090297,62300.3883307378,62962.02265625,62896.6849609375,60802.31920572917,,13.6256553769643,30.442509901640157,19.79269120784906,62896.6849609375,66708.95230402015,59084.41761785486,0.12122315652884674,63.75940794117725,-381674527519.0,-372584371025.45,28768995753.1,1.5192382254528423,522.2434782919008,375.4265328789298,146.81694541297105,2024,10,0.050830232433260125,0.061209339225241965,0.10067480568553044,0.3940786593737443
2024-10-15 00:00:00+00:00,66050.3671875,67881.6796875,64809.1953125,67041.109375,48863870879,0.0,0.0,63471.62835764052,62651.552852535,64315.34453125,63091.583203125,60938.10260416667,,14.690380712623195,31.977299602800812,17.78049900572398,63091.583203125,67331.4782070338,58851.68819921621,0.13440445741417967,66.20721614358871,-332810656640.0,-370783518747.2,29958270412.05,1.631064484261604,820.0755051055166,464.3563273242472,355.7191777812694,2024,10,0.015064992457922477,0.07901150927235023,0.1327796026165209,0.39112184170880215
2024-10-16 00:00:00+00:00,67042.4609375,68375.2890625,66758.7265625,67612.71875,38195189534,0.0,0.0,64108.71918723428,63019.04662271759,65348.8703125,63213.1681640625,61073.6650390625,,15.853347128959392,31.898715764352502,16.812058374177667,63213.1681640625,67828.2152977493,58598.12103037571,0.14601537204112183,67.56270064481245,-294615467106.0,-368916563484.6,30024373396.4,1.2721394391724326,1089.672564516688,589.4195747627354,500.25298975395265,2024,10,0.008526251733136592,0.11605106138892873,0.1618801335706741,0.3838270050559448
2024-10-17 00:00:00+00:00,67617.078125,67912.2109375,66647.390625,67399.8359375,32790898511,0.0,0.0,64615.044841121315,63343.5495349237,66190.2328125,63293.6267578125,61222.262890625,,16.856296966657855,30.49901288698138,16.46060260851353,63293.6267578125,68147.79188092782,58439.46163469717,0.15338558941137512,66.49297528547956,-327406365617.0,-370292093820.0,30060977649.5,1.090812777060343,1271.495306197612,725.8347210497107,545.6605851479014,2024,10,-0.0031485616380424464,0.11821476640204409,0.11758362887303608,0.36787361562442195
2024-10-18 00:00:00+00:00,67419.109375,68969.75,67177.8203125,68418.7890625,36857165014,0.0,0.0,65200.236259794954,63719.49320363306,67303.715625,63420.1837890625,61371.01848958333,,18.17623108856884,32.28842965351042,15.427741719167495,63420.1837890625,68674.59290468808,58165.77467343693,0.16570147866811305,69.02126727045572,-290549200603.0,-370586947803.9,31141654001.0,1.1835326734031681,1480.7430561618967,876.8163880721479,603.9266680897488,2024,10,0.015118035686984221,0.09566323362969587,0.10979958710754656,0.3642245556250452
2024-10-19 00:00:00+00:00,68418.9765625,68668.0078125,68024.640625,68362.734375,14443497908,0.0,0.0,65686.77443136496,64063.43699410468,67767.0375,63556.5552734375,61526.850846354166,,19.4018842017719,31.52361750476875,15.062306657100763,63556.5552734375,69181.53665910209,57931.57388777292,0.17700711945335582,68.71409669089472,-304992698511.0,-370864565954.45,31124418167.65,0.46405680036172486,1623.3374372602775,1026.120597909774,597.2168393505035,2024,10,-0.0008192879217548965,0.081808254397149,0.08614931634604805,0.3591002940159772
2024-10-20 00:00:00+00:00,68364.1796875,69359.0078125,68105.71875,69001.703125,18975847518,0.0,0.0,66196.76346115497,64429.23448528211,68159.15625,63840.1654296875,61657.292708333334,,20.796543805203143,32.64136351310359,14.349265574053957,63840.1654296875,69966.57694329356,57713.75391608144,0.19192968791265397,70.33477458072248,-286016850993.0,-368337743855.35,30217562669.8,0.6279741263501977,1767.5289758728613,1174.4022735023916,593.1267023704697,2024,10,0.009346740674458287,0.09785510857956559,0.09192044556969026,0.35978433748735555
2024-10-21 00:00:00+00:00,69002.0,69462.734375,66829.8515625,67367.8515625,37498611780,0.0,0.0,66376.93086136189,64646.90982433529,68110.1828125,64166.7076171875,61773.725,,21.104596147815826,29.48367264106607,17.648999598598095,64166.7076171875,70315.29544710222,58018.11978727278,0.19164417369195924,61.55419245828828,-323515462773.0,-365174806170.25,29581447083.8,1.2676395334471573,1730.0210370265995,1285.5260262072334,444.49501081936614,2024,10,-0.023678423698328066,0.020012174257006077,0.06267090079480164,0.3717141060932928
2024-10-22 00:00:00+00:00,67360.703125,67801.578125,66581.3671875,67361.40625,31808472566,0.0,0.0,66528.38861346006,64847.98363364379,68102.496875,64503.138671875,61828.17584635417,,21.208033962250173,28.125694908759613,17.77405115165483,64503.138671875,70573.39666931838,58432.88067443162,0.18821589530154648,61.52156399342148,-355323935339.0,-361564155993.55,29133734592.2,1.0918089634315578,1680.4049798162741,1364.5018169290415,315.9031628872326,2024,10,-9.567341618454961e-05,0.0047776189562793725,0.058331036996895236,0.37174018212241805
2024-10-23 00:00:00+00:00,67362.375,67402.7421875,65188.03515625,66432.1953125,32263980353,0.0,0.0,66513.58964408158,64965.3326468924,67705.178125,64786.7783203125,61865.729231770834,,20.34254460916881,25.8027293573109,21.502155681456454,64786.7783203125,70646.9888709335,58926.56776969149,0.1809076080816219,56.84341368088899,-387587915692.0,-361372027198.45,28941611245.9,1.1147955820037718,1548.2569971891862,1401.2528529810704,147.0041442081158,2024,10,-0.01379441121005398,-0.017460079395195116,0.04898790921459084,0.37509461692227625
2024-10-24 00:00:00+00:00,66653.703125,68798.9609375,66454.1015625,68161.0546875,31414428647,0.0,0.0,66767.0458046075,65202.05279804852,67664.8421875,65091.4572265625,61929.52109375,,20.227025495455674,28.683674658635542,19.635731923138493,65091.4572265625,70989.88477433434,59193.02967879067,0.1812350744350767,62.5494558428333,-356173487045.0,-361088450596.65,29033059052.6,1.0820226897236562,1564.9930065589724,1434.000883696651,130.99212286232137,2024,10,0.02602442034118191,0.011294074227508277,0.06001505105549354,0.3817433047004952
2024-10-25 00:00:00+00:00,68165.296875,68722.15625,65521.79296875,66642.4140625,41469984306,0.0,0.0,66747.87169043711,65308.74622504493,67192.984375,65319.08046875,61992.2169921875,,19.519254919323856,25.464844971745386,20.70131135031065,65319.08046875,71079.554604495,59558.606333004995,0.17637952323903072,55.595846810953034,-397643471351.0,-363543643747.6,30441287730.45,1.3622940222899358,1439.1254653921787,1435.0258000357567,4.099665356422065,2024,10,-0.022280180844656217,-0.025963262787029096,0.0554180435141014,0.38485006299726576
2024-10-26 00:00:00+00:00,66628.734375,67317.921875,66360.59375,67014.6953125,19588098156,0.0,0.0,66788.92147844678,65435.11282411568,67122.353125,65528.867578125,62117.39303385417,,18.86203938434431,24.57640559566637,19.979066225296368,65528.867578125,71211.04296054898,59846.69219570102,0.17342510537511,56.86189044917369,-378055373195.0,-365758243674.1,30681880954.9,0.6384255966833648,1353.8086543311001,1418.7823708948254,-64.97371656372525,2024,10,0.00558625096700216,-0.019718916670380726,0.028132051238794586,0.3693696011191222
2024-10-27 00:00:00+00:00,67023.4765625,68221.3125,66847.2265625,67929.296875,16721307878,0.0,0.0,66964.36384714727,65619.86719825526,67235.93125,65813.4994140625,62265.754231770836,,18.72394806050146,26.682983026884877,18.956742961472166,65813.4994140625,71370.22945541127,60256.76937271373,0.16886292602035546,59.88774222234604,-361334065317.0,-365424100076.2,29805268218.3,0.5610185338890311,1344.4966488920036,1403.925226494261,-59.42857760225752,2024,10,0.01364777618155344,-0.015541735948999436,0.03250663058315295,0.37087726350937333
2024-10-28 00:00:00+00:00,67922.671875,70212.265625,67535.1328125,69907.7578125,38799856657,0.0,0.0,67417.19368797076,65937.48872523636,67931.04375,66202.2888671875,62441.08053385417,,19.479221148824376,31.30629929553897,17.118818912604436,66202.2888671875,71762.54388972872,60642.03384464627,0.16797772758872426,65.52168908518311,-322534208660.0,-361743239887.6,30338537293.3,1.2788967471272457,1479.7049627344095,1419.081173742291,60.623788992118534,2024,10,0.029125296867722028,0.03770205210780131,0.06101461306231637,0.38341808876406064
2024-10-29 00:00:00+00:00,69910.046875,73577.2109375,69729.9140625,72720.4921875,58541874402,0.0,0.0,68233.08576482142,66439.93342614477,68842.93125,66809.2083984375,62667.76412760417,,21.257363143869092,38.63313041613578,14.885289881463162,66809.2083984375,72435.95866997095,61182.458126904065,0.16844235716659192,71.62375030196903,-263992334258.0,-353751736860.75,31882081895.25,1.836199862805131,1793.1523386766494,1493.8954067291627,299.2569319474867,2024,10,0.04023493905417541,0.07955721585755948,0.10794781152816602,0.4049420693234614
2024-10-30 00:00:00+00:00,72715.3671875,72905.296875,71411.734375,72339.5390625,40646637831,0.0,0.0,68864.84781061811,66876.94125105996,69982.35625,67412.4603515625,62890.591471354164,,22.908494996410617,36.63481433502761,14.115341554167873,67412.4603515625,72663.83407577149,62161.08662735353,0.15579831078179193,69.82136993815175,-304638972089.0,-346269925046.95,32391773108.3,1.2548444845887363,1987.9065595581487,1592.6976372949598,395.2089222631889,2024,10,-0.005238593875544262,0.08892290435701544,0.1422723858944095,0.3816765979334494
2024-10-31 00:00:00+00:00,72335.046875,72662.3125,69590.5,70215.1875,40627912076,0.0,0.0,69072.59237821533,67124.21875098144,70622.4546875,67800.965234375,63105.41979166667,,23.22438256326367,32.869094476469144,18.75873360455352,67800.965234375,72638.36747951386,62963.56298923615,0.14269419995473168,60.65503392645204,-345266884165.0,-342335865916.65,32906811632.4,1.2346353250461315,1948.3736272338865,1663.8328352827452,284.5407919511413,2024,10,-0.029366396164960396,0.03013645874345161,0.1541525466933482,0.36854749846323154
2024-11-01 00:00:00+00:00,70216.8984375,71559.015625,68779.703125,69482.46875,49989795365,0.0,0.0,69135.6502815668,67298.90393609394,70933.0890625,68115.4375,63278.2529296875,,23.030548762709824,29.8767303358762,19.70679712928716,68115.4375,72486.84357606387,63744.03142393614,0.1283528737832408,57.834755969806274,-395256679530.0,-341738502098.9,34569095856.35,1.446083391151735,1836.7463454728713,1698.4155373207707,138.33080815210064,2024,11,-0.010435331387529279,0.04261632366493329,0.1459554195134607,0.37137622102743173
2024-11-02 00:00:00+00:00,69486.0234375,69867.3515625,69033.71875,69289.2734375,18184612091,0.0,0.0,69159.28461324883,67446.33871397587,70809.3921875,68437.332421875,63475.8904296875,,22.85056023362411,29.023247463824013,19.1438368045204,68437.332421875,72060.76108685546,64813.90375689455,0.10589041205300631,57.081120182204764,-413441291621.0,-341141492401.2,34569449976.4,0.526031282054367,1712.9458992729633,1701.3216097112092,11.62428956175404,2024,11,-0.0027804900426771084,0.03394148275080999,0.14038767276695285,0.3721999300226894
2024-11-03 00:00:00+00:00,69296.3828125,69361.65625,67482.5234375,68741.1171875,34868307655,0.0,0.0,69094.95116313362,67542.24823053321,70013.5171875,68572.08203125,63655.3833984375,,21.76907331621782,27.141088246782463,23.255630550559715,68572.08203125,72017.14350754269,65127.02055495731,0.10048000218872423,54.89536870263053,-448309599276.0,-344473245989.05,34127517456.35,1.0217065363631412,1552.7029326004122,1671.5978742890497,-118.89494168863757,2024,11,-0.00791112711687536,0.011950960040023162,0.10752234494791901,0.36947294487683935
2024-11-04 00:00:00+00:00,68742.1328125,69433.1796875,66803.6484375,67811.5078125,41184819348,0.0,0.0,68897.49833995922,67562.19338475297,69107.9109375,68610.601953125,63849.567057291664,,20.3980295563394,24.724800285911407,23.483691618416298,68610.601953125,72000.37141939717,65220.83248685284,0.09881182702894997,51.30724198896549,-489494418624.0,-352307434088.25,33743564879.8,1.22052366116938,1335.304955206244,1604.3392904724888,-269.03433526624485,2024,11,-0.013523338185854272,-0.029985942413177757,0.09214951317792663,0.37414427241024895
2024-11-05 00:00:00+00:00,67811.171875,70522.7890625,67458.8671875,69359.5625,46046889204,0.0,0.0,68968.58513381165,67695.33183773424,68936.7859375,68697.944140625,64106.4138671875,,19.65473758294459,25.813862131534794,21.123871085761785,68697.944140625,72069.42355268037,65326.46472856962,0.09815372073300886,56.41615063945792,-443447529420.0,-359749037203.95,34136149863.3,1.348918650415972,1273.2532960774115,1538.1220915934734,-264.86879551606194,2024,11,0.02282879023690776,-0.046217092134556714,0.10411840773572267,0.3793206397743978
2024-11-06 00:00:00+00:00,69358.5,76460.15625,69322.03125,75639.078125,118592653963,0.0,0.0,69994.8148247637,68283.7574886428,70168.1078125,69109.90625,64464.737044270834,,20.94991484777373,37.36436383108154,16.870512267682212,69109.90625,73631.02975414894,64588.78274585106,0.13083865250212062,70.1140800123087,-324854875457.0,-359621462695.95,38426237635.9,3.086241621849648,1711.0573361208953,1572.709140498958,138.3481956219373,2024,11,0.09053568676993895,0.04561183420935633,0.2153460345574807,0.4827077698284476
